cohort,track,prefix,role,stratum,strict_role,candidate,mode,control,control_mode,metric,delta,ci_low,ci_high,paired_inputs,paired_edits,source_images,patients,image_cluster_ci_low,image_cluster_ci_high,leave_one_image_out_min,leave_one_image_out_max,bootstrap_seed,bootstrap_draws
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,v4_primary,-0.26666666666666666,-0.5333333333333333,-0.06666666666666667,15,15,15,UNKNOWN,-0.5333333333333333,-0.06666666666666667,-0.2857142857142857,-0.21428571428571427,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,native,T0,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,-0.26666666666666666,-0.5333333333333333,-0.06666666666666667,15,15,15,UNKNOWN,-0.5333333333333333,-0.06666666666666667,-0.2857142857142857,-0.21428571428571427,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,semantic,-0.13333333333333333,-0.23333333333333334,-0.05,60,15,15,UNKNOWN,-0.23333333333333334,-0.05,-0.14285714285714285,-0.10714285714285714,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,cross_family_confirmation,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,-0.13333333333333333,-0.23333333333333334,-0.05,42,15,15,UNKNOWN,-0.23333333333333334,-0.05,-0.14285714285714285,-0.10714285714285714,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,semantic,0.0,0.0,0.0,30,15,15,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,source_style_confirmation,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,11,6,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,semantic,-0.23333333333333334,-0.36666666666666664,-0.1,30,15,15,UNKNOWN,-0.36666666666666664,-0.1,-0.25,-0.21428571428571427,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,cross_family_confirmation,EDIT_TARGET,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,-0.5555555555555556,-0.7777777777777778,-0.3333333333333333,14,9,9,UNKNOWN,-0.7777777777777778,-0.3333333333333333,-0.625,-0.5,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,semantic,0.7333333333333333,0.5111111111111111,0.9333333333333333,27,15,9,UNKNOWN,0.5555555555555555,0.9629629629629629,0.6923076923076923,0.8333333333333334,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_correct_damage,-0.7444444444444445,-0.9333333333333333,-0.5333333333333333,26,15,8,UNKNOWN,-0.9791666666666667,-0.75,-0.8461538461538461,-0.7051282051282052,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,0.0,,,1,1,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,fpr,0.0,0.0,0.0,27,15,9,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,semantic,0.42857142857142855,0.21428571428571427,0.6785714285714286,19,14,7,UNKNOWN,0.23809523809523808,0.6428571428571429,0.3181818181818182,0.5384615384615384,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_correct_damage,-0.5384615384615384,-0.7692307692307693,-0.3076923076923077,15,13,6,UNKNOWN,-0.6805555555555555,-0.2916666666666667,-0.5833333333333334,-0.4444444444444444,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,0.0,0.0,0.0,4,4,1,UNKNOWN,,,,,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,H,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,fpr,0.0,0.0,0.0,19,14,7,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,semantic,-0.016117216117216122,-0.08864468864468862,0.0520238095238094,204,15,43,UNKNOWN,-0.07093115540789958,0.08233665559246954,-0.03150183150183151,0.0026862026862026858,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_correct_damage,-0.035555555555555556,-0.16928769841269842,0.11079563492063486,119,15,33,UNKNOWN,-0.11904761904761905,0.12301587301587298,-0.05707070707070707,-0.012380952380952383,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,-0.08349206349206349,-0.1706349206349206,-0.0033333333333333327,85,15,22,UNKNOWN,-0.13599161255411255,-0.009740259740259742,-0.0992063492063492,-0.05857142857142857,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,fit,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,fpr,0.0,0.0,0.0,204,15,43,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,semantic,0.029914529914529916,-0.047863247863247874,0.11196581196581197,190,15,41,UNKNOWN,-0.08743031358885017,0.10776132404181171,0.014529914529914532,0.04957264957264958,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_correct_damage,-0.12614478114478114,-0.25596127946127945,0.004040404040404037,123,15,31,UNKNOWN,-0.2185541474654378,-0.03160426267281107,-0.14503367003367004,-0.1087037037037037,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,-0.1553968253968254,-0.27365079365079364,-0.05523809523809523,67,15,22,UNKNOWN,-0.3045454545454545,-0.0432873376623377,-0.18873015873015872,-0.09746031746031746,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,evaluation,U,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,fpr,0.0,0.0,0.0,190,15,41,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,semantic,-0.21428571428571427,-0.35714285714285715,-0.10714285714285714,27,14,6,UNKNOWN,-0.47500000000000003,0.0,-0.3333333333333333,-0.10714285714285714,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_correct_damage,0.0,0.0,0.0,15,10,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,base_wrong_became_correct,-0.5625,-0.8125,-0.3125,12,8,4,UNKNOWN,-0.875,0.0,-0.75,-0.3,20260908,10000
FACT_SLAKE_STAGE2_BANK16,A,0,challenge,same_answer_context_not_conflict,STRICT_BASE,F2,FORCED_ON,B2,FORCED_ON,fpr,0.0,0.0,0.0,27,14,6,UNKNOWN,0.0,0.0,0.0,0.0,20260908,10000
